begin,open,close,high,low
2023-06-28,210.4,203.6,220.0,196.1
2023-06-29,201.0,205.9,216.8,201.0
2023-06-30,205.2,206.0,217.0,205.2
2023-07-03,190.3,203.5,208.0,190.1
2023-07-04,207.4,209.8,238.6,203.6
2023-07-05,209.8,212.1,223.2,208.3
2023-07-06,214.9,212.0,215.2,210.0
2023-07-07,212.1,214.3,215.0,211.0
2023-07-10,219.9,211.6,219.9,210.0
2023-07-11,215.0,217.4,226.8,210.2
2023-07-12,217.6,226.8,230.3,212.2
2023-07-13,240.0,230.0,240.0,221.4
2023-07-14,235.0,230.0,240.0,225.1
2023-07-17,231.0,243.9,249.3,231.0
2023-07-18,245.3,264.1,279.3,244.4
2023-07-19,269.2,261.0,269.2,251.5
2023-07-20,265.7,263.0,265.7,253.0
2023-07-21,265.8,279.0,290.0,265.0
2023-07-24,285.0,346.4,379.6,282.1
2023-07-25,347.0,344.2,359.2,332.8
2023-07-26,377.9,341.1,380.0,320.3
2023-07-27,344.6,332.9,345.5,324.6
2023-07-28,334.4,333.0,336.0,325.2
2023-07-31,333.0,338.0,340.2,326.0
2023-08-01,339.3,339.0,340.0,327.9
2023-08-02,339.5,369.9,375.0,338.1
2023-08-03,370.0,442.0,466.0,370.0
2023-08-04,460.0,451.2,499.5,406.2
2023-08-07,457.5,487.8,512.0,421.1
2023-08-08,496.1,622.2,630.0,496.0
2023-08-09,632.2,715.0,730.5,632.2
2023-08-10,725.0,523.3,764.0,454.2
2023-08-11,539.9,575.0,575.0,490.0
2023-08-14,589.0,543.7,609.9,520.1
2023-08-15,543.4,517.0,543.5,515.0
2023-08-16,516.9,468.4,536.4,432.3
2023-08-17,474.9,468.0,488.8,451.0
2023-08-18,479.3,479.0,487.3,456.1
2023-08-21,480.0,526.2,526.2,470.0
2023-08-22,526.4,578.4,578.4,526.4
2023-08-23,581.5,554.9,597.6,542.3
2023-08-24,543.0,550.5,585.0,543.0
2023-08-25,568.7,546.9,568.7,521.0
2023-08-28,558.7,546.1,567.0,531.2
2023-08-29,546.1,536.0,549.8,521.1
2023-08-30,538.0,536.3,552.0,502.3
2023-08-31,549.9,534.6,550.0,521.0
2023-09-01,539.8,526.0,559.0,510.0
2023-09-04,535.6,539.8,544.0,526.9
2023-09-05,541.4,549.4,555.0,539.8
2023-09-06,556.4,535.5,562.1,526.0
2023-09-07,540.8,507.9,543.3,478.6
2023-09-08,500.0,494.1,519.0,477.0
2023-09-11,508.9,502.9,519.8,473.8
2023-09-12,518.7,520.5,525.2,508.2
2023-09-13,529.9,508.3,569.0,495.1
2023-09-14,512.5,453.0,512.5,395.0
2023-09-15,452.0,478.8,487.9,429.9
2023-09-18,502.0,468.3,502.0,454.6
2023-09-19,474.0,443.7,476.0,436.7
2023-09-20,444.7,406.3,444.7,390.0
2023-09-21,406.5,397.6,413.7,395.0
2023-09-22,399.1,403.1,409.9,380.3
2023-09-25,409.0,424.8,428.6,404.0
2023-09-26,429.5,421.3,442.3,415.6
2023-09-27,429.0,429.4,436.5,415.5
2023-09-28,434.4,425.0,434.5,419.4
2023-09-29,434.4,423.5,445.0,418.3
2023-10-02,426.5,418.7,439.3,417.0
2023-10-03,418.5,401.2,418.6,395.8
2023-10-04,410.0,396.9,410.0,390.0
2023-10-05,398.8,391.7,399.9,388.0
2023-10-06,392.1,372.2,392.3,370.0
2023-10-09,375.1,378.4,378.9,369.9
2023-10-10,380.0,385.0,385.0,379.1
2023-10-11,385.0,383.0,386.7,380.0
2023-10-12,381.9,371.7,381.9,350.4
2023-10-13,371.0,369.1,381.0,365.2
2023-10-16,371.0,380.6,381.3,361.5
2023-10-17,384.6,397.1,405.0,375.4
2023-10-18,397.1,421.2,430.0,390.0
2023-10-19,426.4,417.1,426.7,410.6
2023-10-20,419.0,403.4,422.4,395.0
2023-10-23,403.8,400.0,418.6,399.1
2023-10-24,403.0,404.3,413.0,399.5
2023-10-25,408.4,432.4,440.0,405.4
2023-10-26,435.4,416.9,456.4,406.5
2023-10-27,427.4,409.1,427.4,397.4
2023-10-30,412.4,405.5,415.3,405.5
2023-10-31,429.9,414.0,429.9,413.1
2023-11-01,410.0,425.2,427.0,410.0
2023-11-02,425.0,413.0,432.0,413.0
2023-11-03,421.2,413.2,421.8,411.2
2023-11-06,420.0,417.4,421.0,411.2
2023-11-07,417.6,415.8,418.6,409.0
2023-11-08,415.8,408.6,415.8,406.0
2023-11-09,411.0,386.8,411.0,385.2
2023-11-10,393.2,394.4,414.6,390.6
2023-11-13,394.6,364.0,394.6,361.0
2023-11-14,360.0,306.8,376.6,279.0
2023-11-15,305.0,337.2,345.4,286.8
2023-11-16,340.0,348.6,379.0,332.4
2023-11-17,348.6,338.8,355.2,333.2
2023-11-20,341.8,331.2,342.0,331.2
2023-11-21,331.0,328.0,331.8,324.0
2023-11-22,325.0,328.0,338.8,322.2
2023-11-23,325.4,303.2,328.2,300.0
2023-11-24,309.0,294.0,309.0,285.0
2023-11-27,296.8,285.0,298.8,281.8
2023-11-28,285.0,321.0,321.4,279.0
2023-11-29,323.0,332.4,348.6,323.0
2023-11-30,333.0,311.2,333.6,304.0
2023-12-01,318.0,311.8,331.0,310.0
2023-12-04,319.8,291.2,333.6,285.0
2023-12-05,291.0,268.4,293.6,256.2
2023-12-06,274.8,251.0,274.8,243.2
2023-12-07,251.0,249.6,257.0,240.4
2023-12-08,249.4,263.0,264.6,248.2
2023-12-11,263.0,250.0,263.0,242.2
2023-12-12,252.8,248.0,257.8,238.4
2023-12-13,250.6,257.8,263.2,250.6
2023-12-14,258.0,252.0,259.6,243.2
2023-12-15,248.0,264.6,267.6,246.2
2023-12-18,269.2,276.2,276.2,265.0
2023-12-19,277.2,299.4,304.8,277.2
2023-12-20,302.0,315.0,320.0,295.0
2023-12-21,316.0,299.6,323.4,295.6
2023-12-22,308.2,304.2,308.4,297.0
2023-12-25,304.4,297.0,308.8,295.4
2023-12-26,301.8,285.0,301.8,283.0
2023-12-27,285.0,280.0,294.6,280.0
2023-12-28,279.8,272.6,280.8,269.0
2023-12-29,272.2,270.4,275.6,266.8
2024-01-03,285.8,282.0,285.8,265.0
2024-01-04,285.0,312.0,324.0,279.6
2024-01-05,315.0,350.0,372.6,315.0
2024-01-08,363.0,342.6,363.0,338.0
2024-01-09,344.2,349.6,350.0,338.0
2024-01-10,349.6,347.0,352.2,340.0
2024-01-11,349.0,375.8,383.6,341.2
2024-01-12,376.2,380.6,395.0,376.2
2024-01-15,394.0,392.8,401.8,371.4
2024-01-16,392.8,378.8,401.6,372.4
2024-01-17,375.0,375.6,380.2,370.0
2024-01-18,377.4,391.4,397.0,375.8
2024-01-19,392.6,385.2,395.6,379.0
2024-01-22,387.0,380.6,389.6,377.4
2024-01-23,384.8,441.4,460.2,381.0
2024-01-24,447.8,472.0,524.8,447.8
2024-01-25,473.0,459.2,488.0,435.6
2024-01-26,459.0,447.0,459.0,441.0
2024-01-29,447.0,480.2,495.8,447.0
2024-01-30,485.0,456.6,493.8,455.4
2024-01-31,461.0,467.4,477.0,456.6
2024-02-01,457.2,457.2,466.2,455.0
